Flight_Number,Date,Day_of_Week,Source,Destination,Departure_Time,Arrival_Time,Price,Aircraft_Type,Class,Seat_Occupancy_Rate,Delay_Status,Delay_Minutes,Weather_Conditions,Passenger_Rating,Meal_Opted,Booking_Channel,Duration_Minutes
6E5201,2025-06-13,Tuesday,Hyd,Goi,11:24:00,12:34:00,2510.78,A320Neo,Economy,81.3,On-Time,0.0,Clear,2.0,No,Travel Agency,70
6E6427,2024-09-25,Thursday,Maa,Del,21:38:00,22:36:00,8786.55,A320,Economy,82.59,On-Time,0.0,Rainy,4.0,No,Travel Agency,118
6E1051,2024-11-22,Tuesday,Del,Bom,05:41:00,08:30:00,9086.64,A320,Economy,93.37,Cancelled,0.0,Storm,2.0,No,Website,229
6E5439,2025-03-04,Sunday,Del,Bom,09:56:00,11:27:00,3352.82,A320Neo,Economy,80.49,On-Time,0.0,Cloudy,2.0,No,Airport,151
6E9632,2024-11-14,Tuesday,Blr,Maa,07:26:00,08:20:00,6566.02,A320Neo,Economy,81.96,Cancelled,0.0,Cloudy,1.0,No,Website,114
6E5936,2025-06-30,Monday,Cok,Amd,09:41:00,12:45:00,8424.94,A320,Economy,77.86,On-Time,0.0,Cloudy,3.0,Yes,App,184
6E4753,2025-02-18,Saturday,Cok,Maa,20:34:00,23:59:00,6040.93,A321Neo,Economy,80.6,Delayed,124.0,Cloudy,1.0,Yes,Travel Agency,205
6E1595,2025-05-17,Monday,Goi,Cok,11:07:00,14:54:00,4903.21,A320,Economy,75.28,Delayed,19.0,Fog,5.0,Yes,App,227
6E6065,2025-07-15,Tuesday,Hyd,Maa,17:20:00,18:26:00,4948.95,A321Neo,Economy,72.31,Delayed,117.0,Storm,3.0,Yes,Website,66
6E5324,2024-12-22,Sunday,Cok,Maa,15:04:00,17:57:00,8568.25,A320Neo,Premium Economy,83.93,On-Time,0.0,Cloudy,2.0,No,Website,173
6E2333,2024-08-18,Sunday,Maa,Amd,15:00:00,18:10:00,7757.4,A321Neo,Economy,71.38,On-Time,0.0,Fog,2.0,Yes,Travel Agency,190
6E1005,2024-08-12,Friday,Goi,Del,01:03:00,02:19:00,6531.05,A321Neo,Economy,98.58,On-Time,0.0,Storm,3.0,Yes,App,76
6E9554,2024-11-01,Thursday,Pnq,Maa,17:54:00,20:22:00,4114.59,A321Neo,Economy,94.63,On-Time,0.0,Rainy,5.0,Yes,Travel Agency,208
6E8287,2024-08-23,Friday,Ccu,Bom,07:24:00,09:19:00,4085.42,A320Neo,Economy,90.11,Delayed,48.0,Cloudy,2.0,Yes,Travel Agency,175
6E1956,2025-05-14,Friday,Amd,Maa,23:45:00,00:32:00,7757.96,A320,Economy,79.7,On-Time,0.0,Fog,1.0,Yes,Website,107
6E7190,2025-02-24,Tuesday,Maa,Goi,22:10:00,23:39:00,8528.38,A320Neo,Economy,76.78,Delayed,21.0,Cloudy,3.0,Yes,App,89
6E5948,2024-08-15,Wednesday,Amd,Maa,23:59:00,02:24:00,8452.13,A320Neo,Economy,73.66,On-Time,0.0,Fog,1.0,No,App,205
6E1729,2024-08-21,Friday,Cok,Bom,17:52:00,20:53:00,9004.78,A320Neo,Economy,82.65,On-Time,0.0,Fog,4.0,No,Travel Agency,181
6E1209,2024-11-07,Wednesday,Amd,Bom,18:36:00,21:45:00,4320.94,A320,Economy,98.45,Delayed,147.0,Fog,1.0,No,Travel Agency,189
6E5002,2025-01-17,Thursday,Pnq,Ccu,00:23:00,03:08:00,7941.08,A320Neo,Economy,75.79,Delayed,34.0,Storm,3.0,No,Website,225
6E6228,2025-06-03,Sunday,Bom,Goi,05:41:00,06:59:00,3070.09,A321Neo,Economy,72.32,Delayed,104.0,Fog,4.0,No,Travel Agency,78
6E3896,2025-02-25,Saturday,Pnq,Amd,15:20:00,17:21:00,6118.75,A320,Economy,97.47,Delayed,159.0,Rainy,2.0,No,Website,121
6E3182,2024-09-27,Monday,Bom,Pnq,17:34:00,18:21:00,7129.87,A320,Economy,90.47,On-Time,0.0,Cloudy,2.0,Yes,Website,107
6E3750,2025-03-13,Thursday,Del,Bom,08:16:00,10:27:00,5143.52,A320Neo,Premium Economy,93.61,On-Time,0.0,Rainy,1.0,No,Airport,131
6E2809,2025-06-21,Thursday,Del,Hyd,18:34:00,20:37:00,4851.1,A320,Economy,75.6,Delayed,86.0,Storm,1.0,No,App,123
6E1370,2025-04-05,Thursday,Cok,Blr,08:01:00,11:08:00,6004.18,A321Neo,Economy,76.8,On-Time,0.0,Storm,1.0,Yes,Airport,187
6E1115,2024-08-27,Friday,Pnq,Del,04:01:00,05:09:00,8152.43,A320Neo,Premium Economy,75.51,On-Time,0.0,Fog,5.0,Yes,App,68
6E7942,2025-03-26,Thursday,Blr,Cok,06:54:00,07:54:00,8648.68,A320,Economy,76.41,On-Time,0.0,Clear,3.0,No,Website,60
6E2256,2025-04-19,Sunday,Del,Bom,04:26:00,06:50:00,9242.01,A321Neo,Economy,75.47,Delayed,32.0,Clear,2.0,Yes,Website,144
6E7706,2025-01-07,Monday,Goi,Amd,10:58:00,12:51:00,7444.04,A320Neo,Economy,76.02,Delayed,32.0,Rainy,5.0,Yes,Travel Agency,173
6E1687,2024-09-21,Tuesday,Cok,Blr,05:09:00,08:29:00,9303.13,A320Neo,Economy,83.41,On-Time,0.0,Rainy,1.0,No,Travel Agency,200
6E9737,2024-11-19,Saturday,Ccu,Cok,10:00:00,11:42:00,6331.1,A321Neo,Economy,99.46,On-Time,0.0,Rainy,2.0,No,Airport,102
6E8402,2025-05-17,Friday,Blr,Cok,12:41:00,13:32:00,2950.98,A320Neo,Economy,72.55,Delayed,7.0,Fog,3.0,No,Travel Agency,111
6E8164,2025-07-07,Thursday,Blr,Maa,03:49:00,05:28:00,2764.6,A321Neo,Economy,72.4,On-Time,0.0,Clear,2.0,No,Website,159
6E4960,2024-08-23,Monday,Maa,Bom,01:22:00,04:01:00,4821.37,A320Neo,Economy,70.55,On-Time,0.0,Storm,3.0,Yes,Travel Agency,219
6E8949,2024-11-02,Thursday,Hyd,Amd,11:31:00,12:35:00,8340.3,A320Neo,Economy,89.48,Delayed,21.0,Clear,3.0,No,Website,64
6E5931,2025-07-11,Sunday,Goi,Del,03:11:00,05:44:00,4875.54,A320,Economy,96.47,On-Time,0.0,Fog,5.0,No,Travel Agency,153
6E7891,2024-12-31,Saturday,Del,Goi,08:35:00,11:42:00,5300.84,A321Neo,Economy,84.21,Delayed,52.0,Fog,1.0,Yes,Travel Agency,187
6E6395,2025-03-28,Monday,Del,Blr,04:39:00,06:16:00,8316.51,A320Neo,Economy,90.04,On-Time,0.0,Clear,4.0,No,Travel Agency,157
6E5004,2024-11-10,Tuesday,Hyd,Cok,19:40:00,22:10:00,7294.26,A320,Economy,81.36,On-Time,0.0,Clear,5.0,No,Website,210
6E1471,2024-11-21,Monday,Hyd,Ccu,03:38:00,04:58:00,6239.75,A321Neo,Economy,80.29,Cancelled,0.0,Clear,1.0,Yes,Website,80
6E8893,2024-08-15,Sunday,Goi,Bom,02:36:00,05:20:00,6890.33,A320Neo,Economy,87.89,Delayed,106.0,Cloudy,1.0,No,Airport,224
6E6365,2024-08-17,Tuesday,Cok,Del,17:12:00,20:30:00,4287.22,A320Neo,Premium Economy,71.39,On-Time,0.0,Cloudy,5.0,Yes,Travel Agency,198
6E8348,2025-04-07,Sunday,Bom,Pnq,00:07:00,02:41:00,3485.2,A320Neo,Economy,74.32,On-Time,0.0,Cloudy,4.0,Yes,Website,154
6E4437,2025-01-13,Sunday,Hyd,Bom,03:31:00,06:14:00,6737.29,A320,Economy,80.45,On-Time,0.0,Rainy,3.0,Yes,Travel Agency,223
6E3250,2025-07-26,Friday,Ccu,Del,07:21:00,09:21:00,8308.98,A320,Economy,86.68,On-Time,0.0,Rainy,1.0,No,App,120
6E4796,2025-03-21,Tuesday,Ccu,Amd,14:04:00,16:21:00,4885.58,A320,Premium Economy,95.95,On-Time,0.0,Fog,4.0,Yes,Website,137
6E1928,2024-12-26,Monday,Goi,Bom,07:34:00,08:04:00,3406.3,A320Neo,Economy,78.62,On-Time,0.0,Storm,1.0,Yes,Travel Agency,90
6E5817,2025-04-24,Wednesday,Hyd,Pnq,03:24:00,04:38:00,5771.96,A321Neo,Economy,97.9,On-Time,0.0,Cloudy,2.0,No,Airport,74
6E3142,2024-12-11,Sunday,Bom,Cok,20:23:00,21:36:00,3572.49,A320Neo,Economy,88.59,On-Time,0.0,Cloudy,1.0,No,App,73
6E1334,2025-03-29,Sunday,Ccu,Maa,20:15:00,23:56:00,6409.14,A320,Economy,76.74,Delayed,39.0,Clear,2.0,No,App,221
6E3797,2025-07-06,Wednesday,Ccu,Goi,07:41:00,10:05:00,5793.77,A321Neo,Economy,94.1,Delayed,138.0,Storm,3.0,Yes,App,204
6E5791,2024-08-17,Tuesday,Cok,Maa,21:19:00,22:00:00,6096.44,A321Neo,Economy,95.94,On-Time,0.0,Cloudy,5.0,No,Website,101
6E1070,2025-02-21,Monday,Cok,Amd,07:57:00,10:01:00,4139.1,A320Neo,Economy,84.65,On-Time,0.0,Rainy,3.0,Yes,App,184
6E2785,2025-02-26,Monday,Del,Pnq,20:29:00,21:17:00,3822.61,A321Neo,Economy,88.62,On-Time,0.0,Cloudy,4.0,No,App,108
6E4619,2025-05-14,Friday,Ccu,Hyd,22:50:00,23:28:00,3330.12,A321Neo,Economy,92.53,On-Time,0.0,Rainy,5.0,No,Travel Agency,98
6E9592,2025-08-02,Thursday,Maa,Ccu,10:50:00,12:33:00,6222.45,A321Neo,Economy,80.43,On-Time,0.0,Rainy,5.0,Yes,Travel Agency,163
6E6743,2025-05-10,Saturday,Amd,Hyd,22:56:00,23:18:00,6012.61,A321Neo,Economy,87.82,On-Time,0.0,Rainy,5.0,Yes,App,82
6E4279,2025-04-14,Tuesday,Goi,Maa,04:23:00,07:14:00,8474.44,A320,Economy,85.71,On-Time,0.0,Rainy,3.0,Yes,Website,231
6E6160,2024-08-13,Tuesday,Amd,Maa,18:35:00,20:33:00,4498.74,A320Neo,Economy,70.53,On-Time,0.0,Fog,4.0,No,Website,178
6E3184,2025-04-14,Monday,Maa,Ccu,03:53:00,05:36:00,7491.93,A320Neo,Premium Economy,70.12,On-Time,0.0,Fog,5.0,No,Airport,163
6E3487,2025-06-10,Tuesday,Del,Amd,13:26:00,14:19:00,2642.67,A320Neo,Economy,93.93,On-Time,0.0,Storm,4.0,Yes,App,113
6E4953,2025-04-08,Sunday,Amd,Goi,18:50:00,19:29:00,2618.62,A320,Economy,76.04,On-Time,0.0,Fog,4.0,No,Airport,99
6E2033,2025-08-04,Wednesday,Goi,Del,16:54:00,17:13:00,4650.12,A320Neo,Economy,72.14,On-Time,0.0,Rainy,3.0,No,App,79
6E9159,2024-11-27,Monday,Goi,Ccu,15:08:00,18:59:00,7095.74,A320,Economy,73.85,On-Time,0.0,Fog,1.0,Yes,Website,231
6E6241,2024-12-21,Monday,Goi,Ccu,23:01:00,00:10:00,5668.06,A320,Premium Economy,78.5,Delayed,123.0,Clear,1.0,No,Travel Agency,69
6E1762,2025-05-14,Friday,Hyd,Del,16:24:00,17:53:00,9369.79,A320,Economy,93.01,Delayed,89.0,Cloudy,1.0,Unknown,Airport,89
6E6838,2025-05-14,Saturday,Ccu,Blr,05:08:00,07:24:00,7343.65,A320,Economy,87.55,On-Time,0.0,Clear,4.0,Yes,App,136
6E5750,2025-03-29,Monday,Amd,Hyd,01:21:00,03:48:00,7236.86,A321Neo,Economy,99.84,On-Time,0.0,Rainy,3.0,Yes,App,147
6E9870,2025-02-04,Sunday,Blr,Pnq,11:09:00,14:34:00,4370.55,A320,Economy,85.24,On-Time,0.0,Clear,4.0,No,Travel Agency,205
6E7383,2025-06-29,Friday,Del,Hyd,23:18:00,01:27:00,7739.6,A320Neo,Economy,99.7,Delayed,107.0,Storm,2.0,Yes,Travel Agency,129
6E7668,2025-05-12,Sunday,Pnq,Bom,19:52:00,20:23:00,7601.33,A320Neo,Economy,81.59,On-Time,0.0,Fog,3.0,No,Airport,91
6E3674,2025-01-01,Wednesday,Amd,Maa,23:22:00,00:47:00,7115.64,A320Neo,Economy,92.55,On-Time,0.0,Cloudy,2.0,No,Travel Agency,85
6E4910,2024-12-21,Sunday,Bom,Amd,09:10:00,12:23:00,2757.57,A320Neo,Economy,98.85,On-Time,0.0,Rainy,3.0,No,App,193
6E5235,2024-10-28,Sunday,Pnq,Blr,12:25:00,14:39:00,6025.005,A320,Economy,78.43,Cancelled,0.0,Fog,1.0,Yes,App,134
6E1162,2025-01-19,Sunday,Blr,Amd,07:07:00,08:51:00,9072.47,A320Neo,Economy,84.62,Delayed,120.0,Rainy,3.0,Yes,App,104
6E4736,2024-12-23,Thursday,Hyd,Blr,21:17:00,23:08:00,5508.41,A320,Economy,71.28,On-Time,0.0,Fog,1.0,Yes,Website,171
6E1121,2024-11-08,Friday,Hyd,Bom,12:53:00,13:35:00,8704.99,A321Neo,Premium Economy,83.18,On-Time,0.0,Rainy,2.0,No,App,102
6E9694,2024-10-07,Sunday,Del,Pnq,03:56:00,05:32:00,9266.92,A321Neo,Economy,79.33,On-Time,0.0,Clear,5.0,Yes,Travel Agency,156
6E5395,2025-02-18,Sunday,Amd,Goi,15:15:00,18:58:00,5265.28,A320,Economy,94.91,On-Time,0.0,Storm,5.0,No,Website,223
6E4792,2025-01-30,Friday,Ccu,Hyd,11:25:00,13:56:00,3916.0,A320Neo,Economy,89.86,Delayed,27.0,Cloudy,4.0,Yes,Website,151
6E1490,2025-05-22,Thursday,Ccu,Amd,15:32:00,17:44:00,8132.04,A320Neo,Economy,81.49,On-Time,0.0,Cloudy,2.0,Yes,Travel Agency,132
6E3897,2025-01-24,Sunday,Bom,Blr,06:49:00,09:26:00,6497.8,A320,Economy,96.8,On-Time,0.0,Clear,2.0,No,Airport,217
6E6049,2024-10-02,Saturday,Bom,Goi,02:32:00,05:01:00,7221.02,A321Neo,Economy,80.96,On-Time,0.0,Fog,1.0,Yes,Travel Agency,209
6E5153,2025-02-20,Sunday,Pnq,Amd,10:06:00,11:20:00,2849.09,A320Neo,Economy,98.75,On-Time,0.0,Cloudy,3.0,Yes,Travel Agency,74
6E8554,2025-07-02,Thursday,Pnq,Ccu,06:08:00,07:31:00,6025.005,A320,Economy,77.18,On-Time,0.0,Rainy,2.0,No,App,83
6E8578,2025-03-29,Saturday,Ccu,Del,02:29:00,03:09:00,6025.005,A320,Economy,97.12,On-Time,0.0,Clear,3.0,Yes,App,100
6E8566,2025-04-28,Tuesday,Hyd,Cok,14:01:00,15:20:00,7658.52,A320Neo,Economy,77.4,On-Time,0.0,Cloudy,5.0,No,Travel Agency,79
6E6555,2024-10-26,Sunday,Pnq,Ccu,01:46:00,02:03:00,6860.29,A320,Economy,78.39,Delayed,92.0,Rainy,3.0,Yes,Website,77
6E7686,2025-03-15,Saturday,Pnq,Ccu,17:24:00,20:37:00,8323.72,A321Neo,Economy,76.04,On-Time,0.0,Storm,1.0,Yes,Airport,193
6E7343,2025-03-07,Wednesday,Pnq,Goi,09:49:00,10:17:00,2597.54,A321Neo,Economy,76.2,On-Time,0.0,Clear,5.0,Yes,App,88
6E7232,2024-12-06,Thursday,Blr,Goi,20:16:00,21:15:00,3568.43,A321Neo,Economy,94.43,Delayed,33.0,Storm,1.0,No,Travel Agency,119
6E2305,2025-04-05,Friday,Amd,Goi,15:17:00,17:31:00,3814.66,A320,Economy,99.49,Delayed,62.0,Storm,2.0,Yes,Travel Agency,134
6E3987,2024-09-18,Sunday,Hyd,Blr,03:59:00,05:09:00,6025.005,A320Neo,Economy,71.98,Delayed,40.0,Fog,5.0,Yes,Airport,130
6E8061,2025-05-19,Saturday,Goi,Bom,20:10:00,21:24:00,8438.78,A320,Economy,86.51,On-Time,0.0,Storm,3.0,Yes,Airport,74
6E4329,2024-11-10,Sunday,Amd,Goi,23:35:00,00:15:00,2856.03,A321Neo,Economy,80.68,On-Time,0.0,Rainy,1.0,Yes,Website,100
6E4052,2024-11-05,Friday,Pnq,Goi,02:18:00,03:50:00,6719.11,A321Neo,Economy,94.2,On-Time,0.0,Clear,4.0,Yes,Website,92
6E6516,2025-02-08,Thursday,Ccu,Cok,15:33:00,18:17:00,8403.28,A321Neo,Economy,88.76,On-Time,0.0,Fog,2.0,No,Airport,224
6E1760,2025-04-26,Saturday,Maa,Bom,08:34:00,10:55:00,2954.98,A320,Economy,76.94,Delayed,79.0,Fog,3.0,Yes,Airport,141
6E4544,2024-08-19,Thursday,Amd,Bom,15:51:00,17:01:00,7651.96,A320,Economy,70.31,Cancelled,0.0,Rainy,3.0,Yes,Travel Agency,130
6E8620,2025-05-08,Wednesday,Blr,Amd,02:12:00,05:36:00,6317.29,A320Neo,Economy,87.62,Delayed,61.0,Rainy,4.0,Yes,App,204
6E9789,2025-01-19,Tuesday,Goi,Ccu,21:19:00,00:38:00,7570.47,A321Neo,Economy,72.05,On-Time,0.0,Storm,5.0,No,Website,199
6E1412,2025-06-08,Thursday,Bom,Pnq,17:40:00,20:46:00,4250.35,A320Neo,Economy,90.9,On-Time,0.0,Fog,2.0,Yes,App,186
6E2466,2024-10-18,Friday,Amd,Ccu,10:51:00,13:21:00,8726.14,A320Neo,Economy,71.43,Delayed,62.0,Cloudy,2.0,No,Travel Agency,210
6E1987,2025-07-06,Sunday,Blr,Goi,10:45:00,11:15:00,6201.82,A320Neo,Economy,89.13,On-Time,0.0,Clear,4.0,Yes,Travel Agency,90
6E5132,2025-05-10,Wednesday,Pnq,Del,13:19:00,14:47:00,8676.66,A320,Economy,93.23,Cancelled,0.0,Fog,5.0,Yes,Airport,88
6E6270,2024-09-08,Tuesday,Blr,Cok,18:52:00,21:31:00,4742.98,A320,Economy,89.58,Delayed,50.0,Clear,1.0,No,App,219
6E7387,2025-05-12,Saturday,Ccu,Cok,02:45:00,03:34:00,8976.2,A320,Economy,74.76,On-Time,0.0,Rainy,2.0,Yes,Travel Agency,109
6E3272,2024-10-12,Sunday,Hyd,Blr,09:35:00,10:41:00,9147.83,A321Neo,Economy,78.15,On-Time,0.0,Rainy,3.0,Yes,Website,66
6E1056,2025-05-24,Friday,Goi,Amd,21:50:00,23:49:00,4569.16,A321Neo,Economy,75.18,Delayed,56.0,Fog,2.0,No,Airport,179
6E3874,2024-10-16,Monday,Ccu,Hyd,05:50:00,06:14:00,8722.28,A321Neo,Economy,76.64,On-Time,0.0,Fog,3.0,No,Website,84
6E7268,2024-10-22,Friday,Bom,Del,03:28:00,04:48:00,3504.53,A321Neo,Economy,86.32,On-Time,0.0,Cloudy,1.0,No,Website,80
6E2924,2024-08-20,Tuesday,Del,Amd,02:22:00,04:29:00,7379.65,A320Neo,Economy,77.73,On-Time,0.0,Rainy,5.0,Yes,App,127
6E3603,2024-10-14,Thursday,Hyd,Cok,03:45:00,05:37:00,4991.05,A321Neo,Economy,71.47,On-Time,0.0,Clear,5.0,Yes,Airport,172
6E2716,2025-07-30,Friday,Del,Maa,13:51:00,15:20:00,6065.92,A320Neo,Economy,92.19,On-Time,0.0,Cloudy,3.0,Yes,Airport,149
6E4137,2025-01-19,Friday,Maa,Pnq,10:46:00,11:54:00,7268.89,A321Neo,Economy,75.07,On-Time,0.0,Clear,3.0,No,App,68
6E2947,2024-09-18,Wednesday,Goi,Hyd,20:42:00,22:43:00,6779.98,A320Neo,Economy,84.1,On-Time,0.0,Storm,4.0,Yes,App,121
6E9407,2024-10-22,Friday,Hyd,Blr,20:54:00,23:04:00,5134.77,A320,Economy,85.53,On-Time,0.0,Storm,3.0,Yes,Website,190
6E3163,2024-08-13,Monday,Goi,Bom,22:47:00,02:47:00,6011.39,A321Neo,Economy,81.91,On-Time,0.0,Cloudy,3.0,Yes,Travel Agency,240
6E9077,2024-12-10,Tuesday,Amd,Blr,03:10:00,06:05:00,4104.47,A320,Economy,95.03,Delayed,48.0,Fog,5.0,Yes,Website,235
6E5757,2025-07-18,Saturday,Ccu,Goi,07:16:00,10:53:00,7908.38,A321Neo,Economy,96.27,Cancelled,0.0,Storm,1.0,Yes,App,217
6E2290,2025-02-28,Sunday,Hyd,Blr,08:40:00,11:17:00,4352.91,A321Neo,Premium Economy,75.46,On-Time,0.0,Fog,3.0,Yes,App,217
6E6942,2025-07-31,Sunday,Del,Goi,15:57:00,17:16:00,5565.02,A320Neo,Economy,88.48,On-Time,0.0,Fog,4.0,No,App,139
6E2303,2025-03-13,Saturday,Maa,Pnq,09:29:00,12:50:00,8632.04,A321Neo,Economy,76.12,On-Time,0.0,Rainy,5.0,Yes,Website,201
6E7751,2024-12-19,Thursday,Maa,Hyd,04:32:00,07:29:00,8938.97,A320,Premium Economy,74.17,On-Time,0.0,Fog,3.0,Yes,Website,237
6E8627,2025-07-06,Thursday,Blr,Cok,03:09:00,05:50:00,7823.47,A320Neo,Economy,88.56,On-Time,0.0,Cloudy,4.0,No,Airport,161
6E6298,2025-05-16,Friday,Goi,Hyd,21:32:00,22:05:00,6875.5,A320,Economy,76.19,On-Time,0.0,Storm,5.0,Yes,Airport,93
6E1712,2025-01-20,Sunday,Cok,Maa,04:31:00,07:30:00,8954.2,A321Neo,Economy,90.81,On-Time,0.0,Rainy,4.0,No,Travel Agency,239
6E9613,2024-10-25,Saturday,Maa,Cok,09:32:00,11:40:00,4332.74,A321Neo,Premium Economy,78.93,On-Time,0.0,Rainy,5.0,No,Travel Agency,128
6E7428,2024-12-03,Monday,Del,Hyd,09:01:00,10:03:00,5202.56,A321Neo,Economy,99.8,On-Time,0.0,Rainy,1.0,Yes,Airport,62
6E3706,2025-04-14,Friday,Blr,Cok,18:59:00,22:59:00,4635.4,A320Neo,Economy,74.89,On-Time,0.0,Rainy,5.0,Yes,Travel Agency,240
6E6601,2024-10-15,Friday,Del,Goi,17:07:00,20:52:00,4765.98,A320Neo,Economy,81.94,On-Time,0.0,Clear,3.0,No,Travel Agency,225
6E2952,2025-08-05,Saturday,Hyd,Ccu,20:46:00,21:55:00,2913.51,A320,Economy,70.17,On-Time,0.0,Fog,1.0,Yes,Travel Agency,69
6E7624,2025-04-26,Sunday,Blr,Goi,07:34:00,09:25:00,6025.005,A321Neo,Premium Economy,88.79,Delayed,117.0,Clear,2.0,Yes,App,171
6E9561,2025-02-14,Wednesday,Blr,Amd,03:10:00,04:41:00,3120.98,A320Neo,Economy,98.56,On-Time,0.0,Storm,1.0,No,Website,91
6E2312,2024-08-19,Saturday,Amd,Ccu,09:12:00,10:34:00,8005.86,A320Neo,Economy,86.69,On-Time,0.0,Rainy,1.0,Yes,App,82
6E8170,2025-02-08,Monday,Amd,Del,13:51:00,16:42:00,8132.64,A320,Economy,84.92,On-Time,0.0,Clear,4.0,No,Website,231
6E4912,2025-01-28,Saturday,Goi,Cok,05:43:00,07:24:00,2898.81,A320,Economy,73.79,On-Time,0.0,Rainy,3.0,Yes,App,161
6E2954,2024-10-06,Monday,Amd,Goi,03:18:00,04:25:00,5453.41,A321Neo,Economy,78.15,Delayed,155.0,Cloudy,3.0,No,App,67
6E3756,2024-11-07,Tuesday,Hyd,Amd,16:23:00,17:12:00,4438.55,A321Neo,Economy,77.97,On-Time,0.0,Rainy,2.0,No,App,109
6E4574,2025-02-12,Monday,Blr,Goi,06:33:00,08:03:00,6305.8,A320Neo,Economy,86.62,On-Time,0.0,Storm,2.0,No,Travel Agency,150
6E4974,2025-03-31,Thursday,Hyd,Del,07:07:00,09:06:00,4325.29,A320Neo,Economy,76.29,Cancelled,0.0,Clear,4.0,No,Travel Agency,179
6E9456,2025-07-22,Thursday,Pnq,Maa,23:06:00,00:13:00,7657.17,A320Neo,Economy,93.73,On-Time,0.0,Cloudy,4.0,No,Website,67
6E2328,2025-04-13,Sunday,Cok,Del,04:39:00,06:48:00,7978.28,A321Neo,Economy,96.61,Delayed,154.0,Clear,5.0,Yes,Website,129
6E7661,2025-02-02,Wednesday,Blr,Bom,15:19:00,18:26:00,2759.99,A320,Economy,95.94,On-Time,0.0,Fog,3.0,No,App,187
6E5203,2024-08-19,Saturday,Amd,Blr,18:52:00,20:10:00,5745.89,A320,Economy,84.26,Delayed,107.0,Fog,4.0,No,Travel Agency,138
6E2801,2025-04-25,Tuesday,Amd,Goi,03:44:00,05:24:00,6975.25,A320,Economy,96.69,On-Time,0.0,Fog,5.0,No,Airport,160
6E5181,2024-11-08,Tuesday,Del,Blr,17:56:00,19:40:00,3466.09,A320Neo,Economy,80.79,On-Time,0.0,Storm,2.0,No,Airport,164
6E1764,2025-05-11,Sunday,Cok,Goi,13:17:00,16:46:00,9342.29,A320Neo,Economy,75.16,On-Time,0.0,Clear,1.0,Yes,App,209
6E2874,2025-04-03,Sunday,Goi,Blr,05:22:00,06:51:00,9480.05,A320Neo,Economy,70.76,On-Time,0.0,Cloudy,2.0,Yes,Travel Agency,89
6E5185,2024-12-19,Thursday,Hyd,Amd,19:52:00,22:36:00,3825.43,A320Neo,Economy,74.4,On-Time,0.0,Clear,4.0,Yes,App,224
6E1011,2025-06-13,Monday,Cok,Blr,21:20:00,23:34:00,6232.87,A320Neo,Economy,87.76,On-Time,0.0,Clear,5.0,No,Travel Agency,134
6E5362,2025-02-17,Monday,Ccu,Hyd,07:54:00,09:58:00,8196.27,A320Neo,Economy,75.02,On-Time,0.0,Cloudy,3.0,Yes,Airport,124
6E3784,2025-02-20,Friday,Cok,Del,22:37:00,23:07:00,3001.88,A320Neo,Economy,88.7,On-Time,0.0,Cloudy,1.0,No,Airport,90
6E4731,2025-03-18,Wednesday,Del,Cok,00:21:00,02:04:00,5817.51,A321Neo,Economy,76.65,Cancelled,0.0,Rainy,5.0,No,Travel Agency,163
6E9867,2025-05-13,Friday,Pnq,Cok,05:42:00,07:47:00,8507.33,A321Neo,Economy,96.8,Delayed,154.0,Rainy,3.0,Yes,Airport,125
6E1340,2025-03-20,Thursday,Blr,Amd,15:08:00,18:57:00,6709.88,A320,Economy,93.29,On-Time,0.0,Clear,1.0,Yes,Airport,229
6E2738,2025-03-02,Thursday,Amd,Maa,19:00:00,22:41:00,3437.5,A321Neo,Premium Economy,89.38,On-Time,0.0,Storm,2.0,Yes,App,221
6E1188,2024-12-27,Friday,Cok,Goi,06:35:00,07:07:00,5517.15,A320Neo,Economy,80.84,On-Time,0.0,Cloudy,3.0,No,App,92
6E2343,2025-05-05,Thursday,Hyd,Del,01:54:00,03:55:00,5634.98,A320,Economy,91.63,On-Time,0.0,Rainy,3.0,No,Website,121
6E8688,2025-01-04,Monday,Blr,Cok,18:13:00,20:33:00,5351.81,A320Neo,Economy,91.93,On-Time,0.0,Clear,3.0,Yes,Website,140
6E7254,2024-10-15,Thursday,Maa,Blr,17:41:00,18:27:00,8161.31,A320,Economy,73.36,On-Time,0.0,Clear,2.0,Yes,Website,106
6E2600,2025-01-10,Saturday,Pnq,Blr,02:00:00,03:43:00,2763.1,A320,Premium Economy,88.34,On-Time,0.0,Fog,5.0,No,Website,103
6E3091,2025-05-09,Tuesday,Ccu,Blr,02:49:00,05:10:00,3845.83,A321Neo,Economy,91.25,On-Time,0.0,Clear,3.0,No,Airport,201
6E7609,2025-03-14,Tuesday,Amd,Maa,15:16:00,16:17:00,5631.3,A320Neo,Premium Economy,80.79,Cancelled,0.0,Storm,1.0,Yes,Travel Agency,61
6E2170,2024-10-13,Thursday,Ccu,Pnq,21:48:00,23:43:00,6684.12,A320Neo,Economy,72.53,On-Time,0.0,Fog,1.0,Yes,Website,175
6E4104,2025-08-01,Thursday,Bom,Ccu,04:50:00,05:02:00,3701.05,A320Neo,Economy,88.89,On-Time,0.0,Cloudy,2.0,No,App,72
6E6419,2025-02-20,Wednesday,Cok,Amd,02:03:00,03:11:00,3728.7,A320,Economy,70.64,On-Time,0.0,Fog,4.0,No,Travel Agency,68
